serial	tag_date	user_token	tag	from_type	origin	origin_desc	action	last_at	created_at	updated_at
NULL	2021-12-18	U4689b5214511944d1d31552d1c66d1e7	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U46bea510ea6804e8483cd429b52f24c8	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 19:31:14	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U46bea510ea6804e8483cd429b52f24c8	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 19:31:14	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U46bea510ea6804e8483cd429b52f24c8	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 19:31:15	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U477b38a70a33e8e0384597420b07ef31	1213泰斯卡品酩會新竹場_按鈕	1	event	other	1	2021-12-17 20:32:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U477b38a70a33e8e0384597420b07ef31	1213泰斯卡品酩會新竹場互動者	1	event	other	1	2021-12-17 20:32:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U477b38a70a33e8e0384597420b07ef31	對Talisker有興趣者	1	event	other	1	2021-12-17 20:32:37	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47899e7ce3e57c373c1f8d4bea786c5f	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 23:31:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47899e7ce3e57c373c1f8d4bea786c5f	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:31:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47899e7ce3e57c373c1f8d4bea786c5f	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:31:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47b37a6f6dfe9fa9178f9982bba227b6	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 21:46:08	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47b37a6f6dfe9fa9178f9982bba227b6	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:46:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47b37a6f6dfe9fa9178f9982bba227b6	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:46:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47b37a6f6dfe9fa9178f9982bba227b6	已滿18歲	6	event	role	1	2021-12-17 20:49:06	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0821_米其林KOL合輯_林明健主廚介紹	14	event	expiry	3	2021-12-17 01:01:22	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0821_米其林KOL合輯貼文互動者	14	event	expiry	3	2021-12-17 01:01:22	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0825_米其林Post2	14	event	expiry	3	2021-12-17 01:01:23	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0825_米其林Post2_直播	14	event	expiry	3	2021-12-17 01:01:24	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0904_米其林POST3_官網	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0904_米其林POST3_推播互動者	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0906_居家威士忌學堂四_酒廠巡禮下_觀看多影片	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U47d418726f6469f51768207f8743d1b6	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49413e08dda37af942ffb3bcee6485de	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49413e08dda37af942ffb3bcee6485de	五行杯活動_主選單_下一頁(未綁定)	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4966bcb064259cead5bb632662132827	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:52:14	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4966bcb064259cead5bb632662132827	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:52:14	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4966bcb064259cead5bb632662132827	已滿18歲	6	event	role	1	2021-12-17 23:51:20	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U499087eeaa70e8127867ee0565772ff8	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 20:38:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U499087eeaa70e8127867ee0565772ff8	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 20:38:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U499087eeaa70e8127867ee0565772ff8	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 20:38:51	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49cd40cb4b3cb4a78fa1688840c10237	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 18:53:24	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49cd40cb4b3cb4a78fa1688840c10237	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 18:53:24	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49cd40cb4b3cb4a78fa1688840c10237	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 18:53:24	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49d7dcc0787bcd3b90fd877efd73c215	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:31:47	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49d7dcc0787bcd3b90fd877efd73c215	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 21:31:47	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49d7dcc0787bcd3b90fd877efd73c215	對JOHNNIEWALKER有興趣者	1	event	other	1	2021-12-17 21:31:47	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49d7dcc0787bcd3b90fd877efd73c215	已滿18歲	6	event	role	1	2021-12-17 21:31:36	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49eb2c7ec497ca2880662086325cf844	0906_居家威士忌學堂四_酒廠巡禮下_觀看多影片	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U49eb2c7ec497ca2880662086325cf844	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4acbd0596d59812123e464cf10792796	1202_慕赫品酩會台北場互動者	1	event	other	1	2021-12-17 14:22:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4acbd0596d59812123e464cf10792796	1202_赫品酩會台北場按鈕	1	event	other	1	2021-12-17 14:22:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4acbd0596d59812123e464cf10792796	對Mortlach有興趣者	1	event	other	2	2021-12-17 14:22:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4ad058068d5c4b776c6e23e1b55e951f	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4ad058068d5c4b776c6e23e1b55e951f	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4af74aed953532795a24282145fa3b7f	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 23:32:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4af74aed953532795a24282145fa3b7f	對JOHNNIEWALKER有興趣者	1	event	other	1	2021-12-17 23:32:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4af74aed953532795a24282145fa3b7f	銷售據點	1	event	other	1	2021-12-17 23:31:40	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4c4df305717aeebff84113afe171cddc	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 18:12:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4c4df305717aeebff84113afe171cddc	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 18:12:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4c4df305717aeebff84113afe171cddc	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 18:12:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4edda1f8dff0650e55d8a04d8ce7a22e	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:06:52	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4edda1f8dff0650e55d8a04d8ce7a22e	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:06:52	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4edda1f8dff0650e55d8a04d8ce7a22e	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:06:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4edda1f8dff0650e55d8a04d8ce7a22e	已滿18歲	6	event	role	1	2021-12-17 22:06:41	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4edde57216b9aee4d5814d5aee9e7b2b	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4f1c769f18b5cf5930db8be9896d422a	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:55:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4f1c769f18b5cf5930db8be9896d422a	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:55:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U4f1c769f18b5cf5930db8be9896d422a	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:55:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U505b97baddf04ed573b58ff79e167cb9	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:02:29	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U505b97baddf04ed573b58ff79e167cb9	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:02:29	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U505b97baddf04ed573b58ff79e167cb9	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:02:29	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50bdc1b3beffa6d0b0a1bdaf4b1e0384	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:46:23	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50bdc1b3beffa6d0b0a1bdaf4b1e0384	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:46:23	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50bdc1b3beffa6d0b0a1bdaf4b1e0384	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:46:23	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50bdc1b3beffa6d0b0a1bdaf4b1e0384	已滿18歲	6	event	role	1	2021-12-17 21:46:10	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f48ed4462432684da3a3ce6a31c04f	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 19:49:15	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f48ed4462432684da3a3ce6a31c04f	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 19:49:15	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f48ed4462432684da3a3ce6a31c04f	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 19:49:15	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f48ed4462432684da3a3ce6a31c04f	已滿18歲	6	event	role	1	2021-12-17 18:51:12	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f5dca4aa4bc93342bbb6ab4b7acd27	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 23:14:13	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f5dca4aa4bc93342bbb6ab4b7acd27	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:14:13	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U50f5dca4aa4bc93342bbb6ab4b7acd27	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:14:13	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U51f9e2eaf3fc381adeb18b8f68d61bbe	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:42:18	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U51f9e2eaf3fc381adeb18b8f68d61bbe	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:42:18	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U51f9e2eaf3fc381adeb18b8f68d61bbe	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:42:18	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U51f9e2eaf3fc381adeb18b8f68d61bbe	已滿18歲	6	event	role	1	2021-12-17 21:28:48	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U521e09f300f3f0bc62d4c12050cf63aa	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 18:17:28	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U521e09f300f3f0bc62d4c12050cf63aa	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 18:17:28	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U521e09f300f3f0bc62d4c12050cf63aa	對JOHNNIEWALKER有興趣者	1	event	other	1	2021-12-17 18:17:28	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5242203f0608522f10ccc3bd04d8b615	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:21:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5242203f0608522f10ccc3bd04d8b615	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:21:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5242203f0608522f10ccc3bd04d8b615	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:21:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5357e80db72d536647a63b9122cf3dce	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:55:37	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5357e80db72d536647a63b9122cf3dce	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:55:37	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5357e80db72d536647a63b9122cf3dce	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:55:37	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5357e80db72d536647a63b9122cf3dce	已滿18歲	6	event	role	1	2021-12-17 22:53:13	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54111aaadbe74be4afe52d552d280ce1	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:43:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54111aaadbe74be4afe52d552d280ce1	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:43:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54111aaadbe74be4afe52d552d280ce1	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:43:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54111aaadbe74be4afe52d552d280ce1	已滿18歲	6	event	role	1	2021-12-17 21:38:23	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54649c42313d690c382bf57f26b3bf23	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 23:15:39	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54649c42313d690c382bf57f26b3bf23	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:15:39	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U54649c42313d690c382bf57f26b3bf23	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:15:39	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U55c30293c73eb1ed90fe8ec902799a4b	會員綁定	6	event	role	1	2021-12-17 20:33:32	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U56365dde8161a91eb2f3d21c1bc280ec	0906_居家威士忌學堂四_酒廠巡禮下_觀看多影片	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U56365dde8161a91eb2f3d21c1bc280ec	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U574c56143772e841f2f841a0db5b9752	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 19:50:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U574c56143772e841f2f841a0db5b9752	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 19:50:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U574c56143772e841f2f841a0db5b9752	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 19:50:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U584af1644b14a840d13e09e0b0fa6413	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 06:52:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U584af1644b14a840d13e09e0b0fa6413	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 06:52:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U584af1644b14a840d13e09e0b0fa6413	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 06:52:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5899214dfafef8893b289e534ef0f50e	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:10:06	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5899214dfafef8893b289e534ef0f50e	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:10:06	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5899214dfafef8893b289e534ef0f50e	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:10:06	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5899214dfafef8893b289e534ef0f50e	已滿18歲	6	event	role	1	2021-12-17 21:06:11	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U59320684146c1a5b9d61604287460c2a	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 14:04:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U59320684146c1a5b9d61604287460c2a	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 14:04:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U59320684146c1a5b9d61604287460c2a	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 14:04:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a3be3a270010a3fc06d357cdb067633	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:40:57	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a3be3a270010a3fc06d357cdb067633	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:40:57	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a3be3a270010a3fc06d357cdb067633	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:40:57	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a90f3251801133774192c17374af901	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a90f3251801133774192c17374af901	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a922e8a3fdd9db7abe6342afe4cbfaf	會員綁定	1	event	other	1	2021-12-17 20:56:43	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a922e8a3fdd9db7abe6342afe4cbfaf	已滿18歲	6	event	role	1	2021-12-17 20:56:32	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5a922e8a3fdd9db7abe6342afe4cbfaf	會員綁定	6	event	role	2	2021-12-17 20:58:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5aacb172b5c7e8465db499c7c327b3cf	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 23:31:49	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5aacb172b5c7e8465db499c7c327b3cf	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:31:49	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5aacb172b5c7e8465db499c7c327b3cf	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:31:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5aacb172b5c7e8465db499c7c327b3cf	已滿18歲	6	event	role	1	2021-12-17 22:54:20	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5ac7d612e13cc9af8f56e931e4d7cca2	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5ac7d612e13cc9af8f56e931e4d7cca2	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5b9966ad1e0d67b58b0c1d9672f4a218	慕星計畫RM	1	event	other	1	2021-12-17 21:24:49	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5bde6362c6a272fc769745ebadf121de	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 21:52:04	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5bde6362c6a272fc769745ebadf121de	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:52:04	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5bde6362c6a272fc769745ebadf121de	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:52:04	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5d459e887c67be826eceda03ad9e8146	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5d5362da4a68aa54c685260043e3be23	1202_慕赫品酩會台北場互動者	1	event	other	2	2021-12-17 19:25:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5d5362da4a68aa54c685260043e3be23	1202_赫品酩會台北場按鈕	1	event	other	2	2021-12-17 19:25:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5d5362da4a68aa54c685260043e3be23	對Mortlach有興趣者	1	event	other	2	2021-12-17 19:25:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5e5a1794d535a011f61c5c72e3305778	已滿18歲	6	event	role	1	2021-12-17 03:21:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5ff75ca6732626c4a9bb4e2b28a78316	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:34:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5ff75ca6732626c4a9bb4e2b28a78316	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:34:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U5ff75ca6732626c4a9bb4e2b28a78316	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:34:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U616b5f38337aee6ab3454595cce72c9e	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 23:10:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U616b5f38337aee6ab3454595cce72c9e	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:10:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U616b5f38337aee6ab3454595cce72c9e	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:10:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U61df6c010b568837113b44b7d45972e9	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 22:27:07	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U61df6c010b568837113b44b7d45972e9	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:27:07	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U61df6c010b568837113b44b7d45972e9	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:27:07	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U61df6c010b568837113b44b7d45972e9	已滿18歲	6	event	role	2	2021-12-17 22:08:42	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U62e4b4e3d911d6684b751b2bab2bcc39	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:38:43	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U62e4b4e3d911d6684b751b2bab2bcc39	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:38:43	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U62e4b4e3d911d6684b751b2bab2bcc39	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:38:43	2021-12-18 04:17:08	2021-12-18 04:17:08
